param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,param_16,param_17,param_18,param_19,k,ID
0.26561,1.14592,0.03493,1.78204,1.24478,0.35342,0.97135,1.51839,2.07163,1.61168,1.16528,0.52996,0.07919,0.76632,0.0,0.00018,1.98985,2.26584,0.00057,0.07709,944
0.4126,1.58246,0.00023,1.94386,1.61737,1.55317,0.76479,1.52638,1.68517,1.54881,1.66024,0.39604,0.118,1.06853,0.06337,1e-05,2.36241,1.77139,0.00733,0.03343,945
0.28271,1.06759,0.12949,1.59512,0.75013,2.11833,0.02486,2.33788,1.69001,1.27818,1.1169,0.54482,0.04063,0.68897,0.00245,0.00151,1.19087,1.22582,0.02963,0.06173,946
0.22954,1.55215,0.0015,1.76256,1.13723,1.33861,0.48525,1.24778,0.91927,0.85671,1.5631,0.41543,0.24301,0.81121,0.02791,0.00115,1.57912,0.7085,0.02964,0.04091,947
0.35037,1.29914,0.00699,1.95784,1.40091,1.72796,0.01125,1.98137,1.64095,1.40882,1.48133,0.45777,0.25044,0.81447,0.00085,0.00396,2.25809,1.72986,1e-05,0.04483,948
0.07361,1.82378,0.00024,2.04202,1.14255,1.56572,1.16508,1.23954,1.70021,1.52846,1.59297,0.48902,0.24689,0.77993,0.00155,4e-05,1.39091,1.38053,0.03426,0.06169,949
0.25347,1.62409,1e-05,1.75519,1.34989,0.36152,1.42739,1.47133,1.96153,1.37123,1.20244,0.46994,0.00438,0.80308,0.00359,0.0,1.86783,1.53457,0.00121,0.0299,950
0.0955,1.08375,0.30613,1.56618,0.71255,0.69313,0.31032,1.60131,0.86918,0.67161,1.35197,0.62848,0.32551,0.64723,0.00847,0.00246,0.96389,0.54534,0.10077,0.07817,951
0.23819,1.25013,0.37912,1.99196,1.05198,0.57703,1.24384,2.02893,2.61533,1.48228,1.67774,0.45535,0.22668,0.87067,0.00859,0.01079,1.61962,1.8913,0.00136,0.07378,952
0.11487,1.22317,0.00109,1.54149,0.70241,1.19093,0.36809,1.60537,1.53373,0.5227,1.47599,0.50306,0.26033,0.75669,0.00142,0.0,1.34786,0.65346,0.0446,0.00865,953
0.28439,1.34964,0.0068,2.10497,1.2498,1.5837,0.19294,2.12053,1.9642,1.15884,1.12312,0.48163,0.00066,0.69487,0.00663,0.00015,2.20534,1.46032,0.02874,0.03913,954
0.11618,0.85018,0.00357,1.91895,0.62312,0.84682,0.20992,1.36119,1.95052,0.66912,1.61305,0.40634,0.22594,0.81096,0.00026,0.00019,1.83499,1.73997,0.00114,0.0459,955
0.05729,1.08598,0.31141,2.30888,0.72321,1.68997,0.03069,0.90961,1.57438,1.01538,1.18911,0.55396,0.04868,0.68488,8e-05,0.00239,1.91584,2.06282,0.05709,0.00845,956
0.07925,1.45083,4e-05,1.98826,1.05334,1.87082,0.45405,1.60128,1.58953,1.35371,1.65314,0.58382,0.39026,0.67464,0.00054,0.00409,1.72238,1.51669,0.09206,0.06014,957
0.26752,2.05583,0.00117,2.08978,1.31369,2.26736,0.81862,2.39808,2.40177,1.47946,0.99358,0.56981,0.00214,0.68265,0.0228,0.00077,1.75529,1.23067,0.07808,0.01721,958
0.32569,1.98967,1e-05,2.03391,1.58845,1.37538,0.45388,1.37361,0.86345,0.89517,1.23141,0.48522,0.00183,0.72394,0.00196,0.00442,2.02264,0.65241,0.00391,0.03895,959
0.31583,1.31041,0.10046,2.12512,1.19426,1.37258,0.18942,2.44323,2.06231,0.97017,1.19076,0.5156,0.20361,0.63781,0.00054,0.0,2.20862,1.22348,0.05652,0.03996,960
0.3241,2.0311,0.0056,2.44339,1.61487,1.36829,0.93733,1.76057,1.69948,1.23804,1.49507,0.43074,0.05235,0.79936,0.00195,0.00109,2.17529,1.06775,0.00052,0.07337,961
0.11654,2.11859,0.00053,1.71242,1.17413,0.92723,1.74236,1.95356,2.06869,1.10478,1.017,0.54976,0.00335,0.71867,0.00323,0.01321,1.25847,0.41283,0.02827,0.00985,962
0.25068,2.04658,0.77661,2.20619,1.4271,2.14575,0.86523,1.46242,1.4454,1.66466,1.27786,0.4387,0.11855,0.90851,0.06852,0.00347,1.41489,1.2385,0.02012,0.00579,963
0.35239,1.5244,0.00033,1.73368,1.08902,1.89057,0.36068,1.98173,1.23983,1.18583,1.45462,0.54463,0.33422,0.70385,0.00146,0.00706,1.3297,0.74667,0.04561,0.06301,964
0.35457,1.39779,0.00228,1.75987,0.69777,0.82299,1.05503,0.98141,1.64067,0.71521,1.39814,0.4871,0.17393,0.75779,2e-05,1e-05,1.21681,0.98871,0.02511,0.02311,965
0.19287,1.18986,0.32222,2.14985,0.89926,1.50715,0.17655,2.13922,1.92473,0.90999,1.19186,0.45342,0.00547,0.70226,0.00993,0.00017,1.73494,1.16447,0.01466,0.0428,966
0.23765,1.097,0.00777,1.72263,0.99763,0.91811,0.62761,1.5551,2.35443,1.28926,1.29774,0.46499,0.12477,0.76689,0.00684,0.00012,2.01896,2.35681,0.00442,0.01612,967
0.28581,1.64561,0.01648,2.26658,1.26708,1.62014,0.72093,2.23286,2.44444,1.38712,1.13365,0.50949,0.04265,0.75519,0.00356,0.01227,1.97853,1.44334,0.00011,0.0409,968
0.1967,2.18479,0.06053,1.52924,1.55215,1.50664,1.76767,2.25813,1.96729,1.82231,1.12324,0.51074,0.01346,0.77061,0.00116,0.00073,1.52221,0.85314,0.01035,0.01031,969
0.19052,1.69728,0.09647,1.96046,1.2061,1.68853,0.70456,2.08412,2.17359,1.04857,1.49155,0.45628,0.21651,0.7985,0.00054,0.00324,1.80555,0.97848,0.00995,0.0084,970
0.0647,1.17863,0.00241,1.9349,1.28546,1.0742,0.0433,1.74722,1.67092,1.17293,1.39618,0.50619,0.23642,0.71911,0.0036,0.00019,2.60723,2.08419,0.05497,0.03313,971
0.05116,1.63325,0.02465,2.24383,0.8951,1.64642,0.63475,0.75657,1.4278,1.05566,1.37656,0.46381,0.05882,0.77501,0.01367,0.00023,1.62079,1.38181,0.00271,0.01946,972
0.07109,1.78878,0.41764,2.71251,1.32018,1.05318,0.99207,2.00937,2.36374,1.2008,1.37281,0.39411,0.00045,0.85939,0.01189,0.00098,1.95236,1.23808,0.00027,0.05027,973
0.2393,1.66787,0.29001,2.42153,1.40556,1.18498,0.70387,2.19457,2.44493,1.13645,1.09102,0.54606,0.00233,0.72022,0.00101,5e-05,2.40498,1.55224,0.03805,0.00662,974
0.10674,1.99018,0.09871,1.50173,0.97703,2.12186,1.04316,1.3298,1.13054,1.23784,1.57915,0.42457,0.2032,0.90624,0.03529,0.00016,0.7562,0.41973,0.00826,0.0215,975
0.11185,1.11967,0.09517,1.63436,1.08969,2.00556,0.18895,2.14795,2.12001,1.79691,1.28395,0.41889,0.00686,0.76034,0.01102,8e-05,1.85728,2.21605,0.01204,0.03573,976
0.12127,1.85476,0.03733,2.34017,1.40563,1.97078,0.69169,0.69206,1.27047,1.38556,1.47455,0.39333,0.01327,0.97195,0.03986,0.00018,2.26012,1.73797,0.01812,0.01677,977
0.1251,1.91678,0.04521,1.60358,1.04574,1.77622,0.53951,2.26672,1.34259,0.82491,1.39022,0.50411,0.24186,0.79179,0.01334,0.00298,1.03368,0.00554,0.00433,0.02788,978
0.05888,2.09815,0.00013,1.92099,1.49442,0.94824,0.93516,1.23416,1.17135,1.20441,1.16166,0.56917,0.18834,0.66145,0.00757,0.00153,1.84645,1.1269,0.07129,0.0257,979
0.34187,2.24076,0.00012,1.8936,1.51897,1.43065,0.90413,1.62428,1.15342,1.06612,1.16254,0.48557,0.00571,0.77682,0.0231,1e-05,1.4108,0.36556,0.03363,0.03634,980
0.15059,1.30215,0.01768,2.11395,0.97945,0.48431,0.36703,1.81347,1.50383,0.43798,1.20221,0.49243,0.00019,0.7588,0.00247,0.01034,1.91274,0.6847,0.01078,0.05922,981
0.30501,2.21326,0.00615,2.43141,1.57702,1.05735,1.46968,1.86951,2.0842,1.37658,1.38098,0.45097,0.00038,0.80946,0.00267,3e-05,1.48556,0.53911,0.00048,0.07501,982
0.26793,1.45346,0.0402,1.8642,1.01948,1.14003,0.78602,2.0045,2.16514,1.02418,1.26565,0.53745,0.22864,0.6984,0.01258,0.00025,1.66703,1.13273,0.04805,0.02465,983
0.08131,1.29766,0.00154,1.89922,0.94069,0.65947,0.4399,1.34068,1.13915,0.57747,1.38291,0.44388,0.11486,0.80534,0.00154,0.00144,1.72125,0.7736,0.00738,0.05105,984
0.15032,1.88497,0.21946,2.07068,1.15942,1.46874,0.25807,2.39152,1.26417,0.94499,0.89757,0.64563,0.0024,0.64951,0.08613,0.00074,1.22769,0.40652,0.17106,0.05531,985
0.25183,1.87356,0.06414,2.5985,1.65629,0.35012,1.17869,2.20476,2.43276,1.29017,1.21211,0.49011,0.00511,0.74169,4e-05,0.0014,2.1975,1.18857,0.0234,0.07723,986
0.18408,1.98215,0.14699,2.23638,1.51585,1.55938,1.17786,2.34901,2.74118,1.78479,1.16498,0.57717,0.13975,0.70678,0.02459,0.00059,2.15821,2.02991,0.09251,0.02107,987
0.05043,2.0136,0.00802,2.12822,1.43715,1.22243,0.96963,1.87303,1.80876,1.14657,1.22821,0.4406,0.01726,0.81626,0.01976,3e-05,1.97256,0.89051,0.00614,0.02885,988
0.05181,2.1888,0.00198,2.01594,1.48487,1.71977,1.29049,1.90644,2.22919,1.45807,1.29695,0.45344,0.06409,0.77128,0.00102,0.00012,2.01039,1.23519,0.00567,0.00551,989
0.29007,1.58369,0.24863,2.18131,1.65601,1.90639,0.23925,1.43361,1.19851,1.63254,1.16952,0.51776,0.09688,0.68109,0.00012,0.0066,2.43994,1.95181,0.05772,0.04286,990
0.0816,1.67077,0.09319,1.60952,1.33195,1.25113,0.243,1.30938,0.69448,0.81661,1.09649,0.50836,0.03838,0.76217,0.00976,0.00042,1.79262,0.73868,0.01913,0.01518,991
0.16617,0.82837,0.00654,1.25231,0.71021,1.29302,0.27701,2.23338,2.21485,1.57836,1.20561,0.52013,0.00629,0.74301,0.00066,0.0,1.33855,2.2674,0.02784,0.05704,992
0.36243,1.91787,0.00034,1.80993,1.68805,1.18135,0.6026,1.37505,0.86833,1.02966,1.39392,0.50398,0.27605,0.76585,0.02018,0.00014,1.97605,0.75171,0.03331,0.03409,993
0.16092,1.65238,0.05836,1.94159,1.69464,1.53382,0.13642,2.00762,1.38133,1.17353,1.12112,0.507,0.00574,0.74971,0.00221,0.0042,2.50297,1.1735,0.02783,0.0243,994
0.14441,1.74001,0.00119,1.85481,1.30359,1.79552,0.60089,1.52369,1.29191,1.225,1.66173,0.44951,0.22313,0.98682,0.04615,4e-05,1.72888,1.05917,0.00978,0.04116,995
0.30039,0.89885,0.0464,1.57916,0.50937,0.55224,0.83357,1.59063,2.47309,0.82188,1.12539,0.54425,6e-05,0.74066,0.03199,1e-05,1.12085,1.49464,0.05391,0.06171,996
0.11478,1.23157,0.03119,1.79312,1.24237,1.99588,0.22658,1.57362,1.71211,1.6873,1.32544,0.42751,0.01474,0.81721,0.00441,0.00182,2.19913,2.35589,0.00387,0.03445,997
0.24576,1.50275,0.01736,1.61084,1.46067,1.08667,0.85114,2.19446,1.83661,1.67591,1.14919,0.50572,0.05802,0.75627,0.00045,0.00122,1.9021,1.50377,0.02486,0.04461,998
0.21534,1.74476,0.0053,1.53727,1.38415,1.31502,1.16185,1.91909,1.63804,1.5129,1.53139,0.47031,0.3034,0.80617,0.00383,0.0001,1.58618,0.94561,0.01893,0.02804,999
0.08351,1.87896,0.00572,2.24251,1.44325,1.93654,1.0714,2.0159,2.16863,1.72122,1.58631,0.41665,0.13034,0.83711,0.02329,0.00202,1.93142,1.42086,0.02246,0.07023,1000
